Model,Class,Average Precision,ROC-AUC,MCC-F1 summary,Average Precision sem,ROC-AUC sem,MCC-F1 summary sem
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8576890940105739,0.9572521401005363,0.2535339391498007,0.02208191202033478,0.008015779603454079,0.01456929178000585
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5648674084046695,0.8674290177324334,0.22401966048884475,0.09677457288963276,0.04312249383196209,0.006291930456690359
Blastp__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.41604212306391486,0.7410714285714285,0.2757366963044131,,,
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7137463711879801,0.9453320306095868,0.21502765276503003,0.12344292303311195,0.04547069194881046,0.0011757759911693955
Blastp__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5895383153261304,0.8468614718614719,0.29164560459708544,,,
Blastp__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8003091478487864,0.9179243814078054,0.40571256747286616,0.16302721573951864,0.07205505710697781,0.061264968370686415
Blastp__with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.547684400156603,0.8503742147825509,0.21706357037125504,0.24028571148643454,0.13001513552686497,0.001850235498175897
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.95,0.9999542543458372,0.2135289433450407,0.11180339887498947,0.00010229039238331352,0.002571463880530656
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.4533790259997345,0.828400863236418,0.21248573140886692,,,
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.625543754529353,0.883041129378433,0.23134725545966975,0.08480507265839177,0.039434867799324154,0.0074359642921140705
Blastp__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9743335819452501,0.9963371766146686,0.22862926293830466,0.023890510378767243,0.007935688329807646,0.011844896883472353
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6810654028138103,0.9010334966168771,0.2664010669305593,0.054916445782468064,0.033894310526468706,0.0024228241432143875
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.32579998511679487,0.7534158474744024,0.22558714750488223,0.05770024423888145,0.04430316250850275,0.0029641756801525366
Foldseek__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.05603597371151851,0.4910714285714286,0.2419683962486282,,,
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.1956444453135347,0.6495434393830581,0.21502765276503003,0.0936883577480671,0.05764285308293464,0.0011757759911693955
Foldseek__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.07091014371850435,0.5,0.29164560459708533,,,
Foldseek__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.32596884827910483,0.5910606060606061,0.40571256747286616,0.32167386403829296,0.20361770522384448,0.0612649683706864
Foldseek__with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.47779935482618463,0.8488144455102032,0.21706357037125504,0.15985868975751774,0.07914564844647054,0.001850235498175897
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9199999999999999,0.9999085086916744,0.2135289433450407,0.1788854381999832,0.0002045807847666767,0.002571463880530656
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.536975694339563,0.8838806612162159,0.21248573140886692,,,
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.3981147831881354,0.7764236793176325,0.2353873196042021,0.1392459201842372,0.0781247136530855,0.0034953404352065245
Foldseek__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.899577755631005,0.9626694972687023,0.22280455196675053,0.06900270255801443,0.025724405692798432,0.002836281321076805
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.899692186824695,0.9929422459675191,0.5588239218409083,0.035195960490895635,0.0035272159497417503,0.010840615222363306
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7001888938482265,0.9878474052708872,0.446652997588758,0.04846496959193327,0.0033208261247627373,0.007588944338599709
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.18015873015873016,0.6986283643892339,0.3123568989329032,,,
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8773589432331701,0.9967295844362857,0.46143498457905363,0.07725802161626728,0.0035544977135664895,0.015195239187842692
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.784375,0.9381758377200172,0.4368417553166293,,,
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8649754456966733,0.9575288376475907,0.5869612511876819,0.15371332752829278,0.04413082652006237,0.08988747965659716
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6882847762756619,0.9868935255564931,0.4459453103823451,0.17910713757766777,0.01139231997564801,0.0500432707499344
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9299062537295619,0.984421554306629,0.44021313148974334,0.12881868889195572,0.03471121369163446,0.05386129683493712
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.938888888888889,0.9997086692614215,0.4202810500196387,,,
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7583904722303965,0.9873240684350266,0.5055702760112526,0.10005252839730377,0.005303817332064659,0.04067963967451885
PlmDomainsLogisticRegression__ankh_large_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9886292051110714,0.9992379955845315,0.55888752779488,0.014695974834342228,0.001593876154020072,0.017305919778491365
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9316515785809768,0.9960986828572874,0.5732988244904942,0.014812560410905532,0.0017163014426928036,0.011137798817001365
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7364439340620236,0.9852832347012868,0.4621552265297453,0.07380509097771687,0.009052857824185174,0.021372354568182934
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.24607843137254903,0.8599896480331263,0.35234884988838405,,,
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8553052020167862,0.9963314807611912,0.4585711279928656,0.0926925518290969,0.004372673985708926,0.016977071268452416
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8491898148148149,0.9578216167890081,0.4418971648807921,,,
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8965290526466998,0.9870111465311862,0.6012593156886881,0.14130087115851273,0.01394690093175513,0.07800148340305248
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7260179140510488,0.9856983924372024,0.44920754326978474,0.18618232260840203,0.013380990222464986,0.05657904001577684
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9046152518978605,0.9970459273313695,0.43787028177096926,0.1229742760244576,0.006382929632925626,0.057172147083824384
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9537037037037037,0.9998106060606061,0.423554631572145,,,
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7637222173735603,0.9899643491210229,0.5062474263607466,0.08794982628775658,0.00413980751361533,0.040626744711345794
PlmDomainsLogisticRegression__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9934605368904805,0.9997802573869714,0.5569991314350153,0.011519865042996458,0.00045794707280841506,0.014289373621391165
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.954895551684867,0.9969768598252575,0.577367991996352,0.02534895615519666,0.0017060679816628941,0.006544240103063081
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7444367242487511,0.990937178943156,0.473672195620234,0.07271804400927656,0.003407548983245666,0.008277070713257168
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.711111111111111,0.9736024844720497,0.4104326564311552,,,
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8528765915202087,0.9970690709920245,0.4569911500221928,0.12628625038800237,0.004173762972011082,0.027333807391226896
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8086805555555554,0.9717583506372076,0.44070699983867023,,,
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9663095238095238,0.9944025609884097,0.6100476321219401,0.05271067759837488,0.008238882480553556,0.07292117068319941
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7611364952366693,0.9887360467867984,0.45683141420518114,0.15872628773663952,0.016167508838854622,0.04491223167097298
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9248846960167715,0.9990658816471099,0.4431225205436483,0.10296349629544614,0.0019228082495681008,0.059801415767995914
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9833333333333334,0.9999621212121212,0.4280794334510643,,,
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8057493982002397,0.9918895801465532,0.514976620849284,0.05596410970645884,0.004487376386394208,0.038036673378031266
PlmDomainsLogisticRegression__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9951937693772532,0.9999556738055567,0.5585005936289694,0.007116303434520242,5.945262239933716e-05,0.01883522607219145
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9047337458729101,0.9940443590555935,0.5587307355225543,0.032767289409867145,0.0026399223626118783,0.011133751889157963
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7023974814771438,0.9873431190057195,0.44547759903848344,0.0510139309639152,0.003940693504453923,0.009191875569629205
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.23023586246092642,0.8325569358178053,0.3463657776880423,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.864954488183072,0.9962414108942804,0.46036227910758154,0.08316804278085242,0.0034060409441579653,0.01815397076806241
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8030555555555554,0.9559653398845194,0.43725854119960617,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9139100050276522,0.9872808059497817,0.6051001444628117,0.1062534597110642,0.012383914249719253,0.07764209255330735
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6856855412158607,0.9841222116003557,0.4395544020528616,0.19540327993477233,0.014496031253322815,0.05208758837170747
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9317259070294786,0.9755477476153709,0.4397032517786851,0.11137554163350782,0.05451104040211969,0.05269371699335523
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9381613756613757,0.99980141630371,0.4215268617251966,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7702617132920344,0.9817526521103922,0.507041559523706,0.07376641447104518,0.010329650012707615,0.0424831713123347
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9868139217506611,0.9931031449602041,0.5559049368049338,0.017339298260036943,0.015298471381136682,0.016279732804741747
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9461361308996652,0.996721473047437,0.57700681889097,0.018920604838804218,0.001679696829184749,0.010164255802194828
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7627029237100056,0.988947124065396,0.4707725840792215,0.07324869944884638,0.0048624023254748095,0.020026203219770448
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6380952380952382,0.9610507246376812,0.40227687872375584,,,
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8454199379847965,0.9960788027386329,0.45510416825321565,0.09581760563706082,0.004144743543521504,0.019878998750001337
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8249111757105944,0.9325916384340297,0.4388033256340339,,,
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8866965811965812,0.9860322672544346,0.6030960673171514,0.1630921758854667,0.016913681126656314,0.08326971947030379
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7344493111053275,0.9875603366648604,0.45858422763188667,0.1984462241617787,0.016135060720513964,0.050803248096263624
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9528230452674897,0.9956525693497044,0.4453806198993783,0.1054908777533234,0.009721150461527009,0.056708817379109606
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9685185185185187,0.9999072529577117,0.42318595086306604,,,
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8233349825234377,0.9924138505903553,0.5185196589315226,0.08843214326787419,0.003495574666472376,0.04198112725030541
PlmDomainsLogisticRegression__esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9917183793272482,0.9991853417936559,0.5588529205990083,0.014825697694762972,0.0017845143691858634,0.017353106699234636
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8916673421183994,0.9948009227523996,0.5587066499540639,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6990859345184214,0.9881610126342805,0.4418315997858504,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.22560623283129677,0.8289337474120082,0.3448178425545813,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8903756134005224,0.9952140668660155,0.46079216089710195,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7170370370370369,0.9407656003027672,0.4211386957600649,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9378455313749431,0.9897228094902514,0.6124285775530972,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8211299778816502,0.9795082569104254,0.46225920317249536,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9880952380952381,0.9999619134673979,0.417852615136554,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9801587301587301,0.9998725790010194,0.4343440372862757,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7387281328738031,0.9705206970039106,0.46793464285427716,,,
PlmDomainsLogisticRegression__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9780232029177686,0.9885052416003405,0.5486906895588394,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.904981024570182,0.994036531063373,0.5587861199509608,0.03139701565071287,0.0026552137309697487,0.011073515172990982
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7012620327529986,0.9872253521136276,0.44559694204854094,0.04817466699831992,0.004085336774918164,0.007865516535182554
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.23786181139122317,0.8421325051759834,0.34865914437295814,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8814487447721742,0.996847323161797,0.46302299760613475,0.07864460254081301,0.0036065651321043834,0.014548001250962178
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8030555555555554,0.9559653398845194,0.43725854119960617,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9139100050276522,0.9872808059497817,0.6051001444628117,0.1062534597110642,0.012383914249719253,0.07764209255330735
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6948017988109925,0.9785055228993281,0.4466400545465766,0.1797161602631878,0.020588054047665567,0.05047082546402923
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9269907740302633,0.9787221582191409,0.4397719015668843,0.12753718809598555,0.047388158190286654,0.05304729133487758
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9435185185185185,0.9997465480493003,0.4218613275695649,,,
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7820496060939581,0.984581537138658,0.5090440765475821,0.08127261214337682,0.009929880475790203,0.03844669341622442
PlmDomainsLogisticRegression__ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9879214523693305,0.99915445745196,0.5589144064530936,0.015237249907274215,0.001768620822411398,0.01730080265306706
