classifier_a,classifier_b,class,metric,ap_type,point,ci_low,ci_high,method,ci_method
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,CPP,roc_auc,pooled_oof,0.0019041421457673957,0.0005091623117428381,0.006218303471809595,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,EDSQ,ap,pooled_oof,-0.012580741650465077,-0.013814228799848725,0.0,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,EDSQ,roc_auc,pooled_oof,-6.544713482503628e-05,-0.0003567272830675957,5.627699846640871e-06,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,FPP,ap,pooled_oof,0.06033992542221445,0.03043422535731629,0.1205393512805221,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,FPP,roc_auc,pooled_oof,0.0027732923999540526,0.0006586817148848768,0.006471246823512361,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GFPP,ap,pooled_oof,0.014481980544706508,-0.0339299274815686,0.110838608998313,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GFPP,roc_auc,pooled_oof,-0.011325285142727126,-0.04344531144051504,-0.00010264665751511658,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GGPP,ap,pooled_oof,0.03384526807919064,0.00658847820839913,0.07233021930500683,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GGPP,roc_auc,pooled_oof,0.0050961328381037285,-0.0012977073612486232,0.02991335593201864,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GPP,ap,pooled_oof,0.027599943414614025,-0.02408883396098933,0.10559502139308062,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,GPP,roc_auc,pooled_oof,0.0015757511858277562,-0.0005555164836337183,0.00680002012873061,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,IDS,ap,pooled_oof,0.008377813939992373,0.0013549316349422435,0.02847329254095146,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,IDS,roc_auc,pooled_oof,0.00011254074048838714,2.3434320069698934e-05,0.00033374876353363923,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,Substrate_mAP,ap,pooled_oof,0.023719268697089638,0.004407073155825952,0.05175806503754081,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,Substrate_mAP,roc_auc,pooled_oof,-1.4752168940590504e-05,-0.0034567831418435015,0.001982082073918576,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,TPS,ap,pooled_oof,0.0002061971654629957,-1.0662162764246172e-05,0.0008194421692074659,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,TPS,roc_auc,pooled_oof,2.6439605017580803e-05,-3.0993659415329764e-06,0.00010198837109308157,bca,bca
