classifier,target_class,family,fold,bin_idx,edge_lo,edge_hi,n,n_pos,p_pred_mean,p_obs,wilson_lo,wilson_hi
PLM,GPP,logit_platt,1,9,0.002898071851221918,0.03084938590209838,216,2,0.00672175081921399,0.009259259259259259,0.0025428530753729747,0.0331264651974198
PLM,GPP,logit_platt,1,10,0.03084938590209838,0.9747488742683292,216,85,0.27248317688281004,0.39351851851851855,0.3307732431331797,0.4599851938505396
PLM,GPP,logit_platt,1,11,0.9747488742683292,1.0,1,1,0.9747488742683292,1.0,0.2065432914738929,1.0
PLM,GPP,logit_platt,2,1,4.320444377897961e-05,0.000669662631089505,210,0,0.0004919180799907871,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,2,0.000669662631089505,0.0008661871212598113,210,0,0.0007777495769876838,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,3,0.0008661871212598113,0.0010657274852692543,210,0,0.0009577816354088682,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,4,0.0010657274852692543,0.001250777120769984,210,0,0.0011545083939559523,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,5,0.001250777120769984,0.0014823468325256962,210,0,0.0013631297133142129,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,6,0.0014823468325256962,0.0017438741767589582,210,0,0.0015994805335348636,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,7,0.0017438741767589582,0.002106102503591217,210,0,0.001912598149250952,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,8,0.002106102503591217,0.002694440254168653,210,0,0.0023840279312364377,0.0,0.0,0.017964699104383804
PLM,GPP,logit_platt,2,9,0.002694440254168653,0.003929256969536943,210,1,0.003165740151169891,0.004761904761904762,0.0008410666306054131,0.026476349625165214
PLM,GPP,logit_platt,2,10,0.003929256969536943,0.9747229635716788,209,24,0.08803040082820043,0.11483253588516747,0.07839150432193798,0.16517742205335711
PLM,GPP,logit_platt,2,11,0.9747229635716788,1.0,1,1,0.9747229635716788,1.0,0.2065432914738929,1.0
PLM,GPP,logit_platt,3,1,6.632917935093346e-05,0.0010543649891960485,258,0,0.0008151922388679236,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,2,0.0010543649891960485,0.0013300451212737673,258,0,0.0012023157475446692,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,3,0.0013300451212737673,0.0016127880560586434,257,0,0.0014718302347862184,0.0,0.0,0.014727712144075176
PLM,GPP,logit_platt,3,4,0.0016127880560586434,0.0018877941909046052,258,0,0.0017501635173353936,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,5,0.0018877941909046052,0.002223716632412657,257,0,0.0020545711458536467,0.0,0.0,0.014727712144075176
PLM,GPP,logit_platt,3,6,0.002223716632412657,0.0026267209500094057,258,0,0.002426894443842507,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,7,0.0026267209500094057,0.0031637397178589963,258,0,0.0028868267751827803,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,8,0.0031637397178589963,0.0039048645430973324,257,0,0.0034982740830125443,0.0,0.0,0.014727712144075176
PLM,GPP,logit_platt,3,9,0.0039048645430973324,0.007070680058320595,258,0,0.004947811039243828,0.0,0.0,0.01467146549669724
PLM,GPP,logit_platt,3,10,0.007070680058320595,0.9606905280087797,257,72,0.3040160442538197,0.2801556420233463,0.22879858973265635,0.3379883031555946
PLM,GPP,logit_platt,3,11,0.9606905280087797,1.0,1,1,0.9606905280087797,1.0,0.2065432914738929,1.0
PLM,GPP,logit_platt,4,1,3.473508313223226e-11,0.0010017258853564281,221,0,0.0006490094138465629,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,2,0.0010017258853564281,0.0012801106278084783,221,0,0.0011545638278980597,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,3,0.0012801106278084783,0.0015253096268955987,221,0,0.0013992939275918092,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,4,0.0015253096268955987,0.0017400577183055343,220,0,0.001630445023014503,0.0,0.0,0.017162136081943655
PLM,GPP,logit_platt,4,5,0.0017400577183055343,0.0019876419487144933,221,0,0.0018677507000196155,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,6,0.0019876419487144933,0.002304663163023591,221,0,0.002145781344786785,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,7,0.002304663163023591,0.002679690850819023,220,0,0.002469439678688873,0.0,0.0,0.017162136081943655
PLM,GPP,logit_platt,4,8,0.002679690850819023,0.0034332009542173783,221,0,0.00300538693018589,0.0,0.0,0.01708580618533225
PLM,GPP,logit_platt,4,9,0.0034332009542173783,0.013043505223048868,221,1,0.0047560571251595305,0.004524886877828055,0.0007991801409706362,0.02518177711960748
PLM,GPP,logit_platt,4,10,0.013043505223048868,0.9350362998953812,220,80,0.33110795047422487,0.36363636363636365,0.3029141434403334,0.42903916640019657
PLM,GPP,logit_platt,4,11,0.9350362998953812,1.0,1,1,0.9350362998953812,1.0,0.2065432914738929,1.0
PLM,GGPP,temperature,0,1,0.00011428301037768892,0.000750069237822235,233,0,0.0005546309635550175,0.0,0.0,0.016220123491819005
PLM,GGPP,temperature,0,2,0.000750069237822235,0.000976864710708102,232,0,0.0008695996411933976,0.0,0.0,0.016288898989830464
PLM,GGPP,temperature,0,3,0.000976864710708102,0.001187254888104421,233,0,0.0010856317149953798,0.0,0.0,0.016220123491819005
PLM,GGPP,temperature,0,4,0.001187254888104421,0.0014567695276163882,232,0,0.0013181775173385167,0.0,0.0,0.016288898989830464
PLM,GGPP,temperature,0,5,0.0014567695276163882,0.0017242711700207788,232,0,0.0015927143416539775,0.0,0.0,0.016288898989830464
PLM,GGPP,temperature,0,6,0.0017242711700207788,0.0021091423758105004,233,0,0.0019150645157831598,0.0,0.0,0.016220123491819005
PLM,GGPP,temperature,0,7,0.0021091423758105004,0.002651190146372967,232,0,0.0023663253123676975,0.0,0.0,0.016288898989830464
PLM,GGPP,temperature,0,8,0.002651190146372967,0.0036494843771159888,233,0,0.0030950035690982085,0.0,0.0,0.016220123491819005
PLM,GGPP,temperature,0,9,0.0036494843771159888,0.0063080008360559695,232,0,0.004731541166728337,0.0,0.0,0.016288898989830464
PLM,GGPP,temperature,0,10,0.0063080008360559695,0.9522182734224426,232,35,0.12505169542821956,0.15086206896551724,0.1105166006040395,0.20258168231127316
PLM,GGPP,temperature,0,11,0.9522182734224426,1.0,1,1,0.9522182734224426,1.0,0.2065432914738929,1.0
PLM,GGPP,temperature,1,1,1.5237150789210595e-07,0.0006372697587592596,217,1,0.00036575073392195427,0.004608294930875576,0.0008139199742202285,0.0256376181417869
PLM,GGPP,temperature,1,2,0.0006372697587592596,0.0009362687618649051,216,0,0.0007915411634185377,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,3,0.0009362687618649051,0.0011998863117203941,216,0,0.0010644889553069,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,4,0.0011998863117203941,0.0014912523793180227,217,0,0.0013438848125345972,0.0,0.0,0.017395273354295568
PLM,GGPP,temperature,1,5,0.0014912523793180227,0.0018187603231663062,216,0,0.0016473897430305169,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,6,0.0018187603231663062,0.0022381897743605976,216,0,0.0020158535092483147,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,7,0.0022381897743605976,0.002898854189351618,217,0,0.002550149995885383,0.0,0.0,0.017395273354295568
PLM,GGPP,temperature,1,8,0.002898854189351618,0.00405793575305128,216,0,0.0033864074666977418,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,9,0.00405793575305128,0.008266847274354807,216,0,0.005491636717147914,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GGPP,temperature,1,10,0.008266847274354807,0.9968944160572841,216,53,0.22620605446855233,0.24537037037037038,0.1927635519335635,0.3068761886796781
PLM,GGPP,temperature,1,11,0.9968944160572841,1.0,1,1,0.9968944160572841,1.0,0.2065432914738929,1.0
PLM,GGPP,temperature,2,1,3.7540309271581174e-05,0.0002448147079349253,210,0,0.00016118576914116712,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,2,0.0002448147079349253,0.0003916325576792589,210,0,0.0003162432923398748,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,3,0.0003916325576792589,0.0005265099463603735,210,0,0.0004599718954467603,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,4,0.0005265099463603735,0.0006775264813609908,210,0,0.0006019871643402056,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,5,0.0006775264813609908,0.0008520225962356103,210,0,0.0007602047352038093,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,6,0.0008520225962356103,0.0010930692095590245,210,0,0.0009605149078086532,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,7,0.0010930692095590245,0.0014300658238061768,210,0,0.001254184358769706,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,8,0.0014300658238061768,0.0020191970244559493,210,0,0.0017029756966289887,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,9,0.0020191970244559493,0.00425237699769382,210,0,0.0028012296443816593,0.0,0.0,0.017964699104383804
PLM,GGPP,temperature,2,10,0.00425237699769382,0.9995065032616918,209,49,0.22598754254747788,0.23444976076555024,0.18212457450113434,0.29636083436630517
PLM,GGPP,temperature,2,11,0.9995065032616918,1.0,1,1,0.9995065032616918,1.0,0.2065432914738929,1.0
PLM,GGPP,temperature,3,1,9.635806483637615e-06,0.00041206566727698473,258,1,0.0002701810908212188,0.003875968992248062,0.0006845140651233483,0.021625157125397945
PLM,GGPP,temperature,3,2,0.00041206566727698473,0.0006093830812893402,258,0,0.0005047041232018625,0.0,0.0,0.01467146549669724
PLM,GGPP,temperature,3,3,0.0006093830812893402,0.0008001430877764583,257,0,0.0006970485691071854,0.0,0.0,0.014727712144075176
PLM,GGPP,temperature,3,4,0.0008001430877764583,0.0010226050968215486,258,0,0.0009115034540311599,0.0,0.0,0.01467146549669724
PLM,GGPP,temperature,3,5,0.0010226050968215486,0.001269592900217336,257,0,0.0011417778213896786,0.0,0.0,0.014727712144075176
PLM,GGPP,temperature,3,6,0.001269592900217336,0.0015538124843439674,258,0,0.0014077390860295742,0.0,0.0,0.01467146549669724
PLM,GGPP,temperature,3,7,0.0015538124843439674,0.001919238692292186,258,0,0.0017433041097264634,0.0,0.0,0.01467146549669724
PLM,GGPP,temperature,3,8,0.001919238692292186,0.0025663310223916144,257,0,0.002196708634159975,0.0,0.0,0.014727712144075176
PLM,GGPP,temperature,3,9,0.0025663310223916144,0.004183499618176431,258,0,0.0031737204755645284,0.0,0.0,0.01467146549669724
PLM,GGPP,temperature,3,10,0.004183499618176431,0.9996384257635401,257,35,0.11840606388267236,0.13618677042801555,0.09957733957219193,0.1835124743225242
PLM,GGPP,temperature,3,11,0.9996384257635401,1.0,1,1,0.9996384257635401,1.0,0.2065432914738929,1.0
PLM,GGPP,temperature,4,1,2.95165601544958e-07,0.001003887823184829,221,0,0.0006139022223095855,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,2,0.001003887823184829,0.001476982316693543,221,0,0.0012434408611676823,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,3,0.001476982316693543,0.0019045610685625592,221,0,0.0017090688734407665,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,4,0.0019045610685625592,0.002235220194037301,220,0,0.002081506075076895,0.0,0.0,0.017162136081943655
PLM,GGPP,temperature,4,5,0.002235220194037301,0.002667538017518945,221,0,0.002467751243578148,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,6,0.002667538017518945,0.003104274891019924,221,0,0.002891906713096444,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,7,0.003104274891019924,0.0037452826283986634,220,0,0.0034127876865220515,0.0,0.0,0.017162136081943655
PLM,GGPP,temperature,4,8,0.0037452826283986634,0.004597475724426316,221,0,0.00416168437240111,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,9,0.004597475724426316,0.006838278835718983,221,0,0.005410732782079529,0.0,0.0,0.01708580618533225
PLM,GGPP,temperature,4,10,0.006838278835718983,0.9994978099938274,220,51,0.15134260622512916,0.2318181818181818,0.18094651434879364,0.29189499500424887
PLM,GGPP,temperature,4,11,0.9994978099938274,1.0,1,1,0.9994978099938274,1.0,0.2065432914738929,1.0
PLM,EDSQ,temperature,0,1,9.923509098952412e-11,3.3649814613311047e-06,464,0,9.538144782897264e-07,0.0,0.0,0.008211326226654492
PLM,EDSQ,temperature,0,2,3.3649814613311047e-06,1.7869265447002572e-05,465,0,9.383706402045653e-06,0.0,0.0,0.00819381215318777
PLM,EDSQ,temperature,0,3,1.7869265447002572e-05,4.080568307380599e-05,466,0,2.744737703096008e-05,0.0,0.0,0.008176372632819229
PLM,EDSQ,temperature,0,4,4.080568307380599e-05,0.0001007967411602167,465,0,6.552735622218831e-05,0.0,0.0,0.00819381215318777
PLM,EDSQ,temperature,0,5,0.0001007967411602167,0.9793892427136808,464,2,0.004044614665132938,0.004310344827586207,0.0011828242000755315,0.015578404386694007
PLM,EDSQ,temperature,0,6,0.9793892427136808,1.0,1,1,0.9793892427136808,1.0,0.2065432914738929,1.0
PLM,EDSQ,temperature,1,1,2.865376507759259e-10,3.984594000210352e-06,411,0,5.881674147808448e-07,0.0,0.0,0.009260402042610964
PLM,EDSQ,temperature,1,2,3.984594000210352e-06,2.974508084647057e-05,455,0,1.3722537987185349e-05,0.0,8.673617379884035e-19,0.008372388205428627
PLM,EDSQ,temperature,1,3,2.974508084647057e-05,5.815508636671812e-05,432,0,3.8986878874865275e-05,0.0,8.673617379884035e-19,0.008814211401573416
PLM,EDSQ,temperature,1,4,5.815508636671812e-05,0.00016403456602113276,433,0,0.00010160168798629655,0.0,0.0,0.008794034267798671
PLM,EDSQ,temperature,1,5,0.00016403456602113276,0.9987367882549535,432,44,0.09741625100789968,0.10185185185185185,0.07674963377740927,0.1339727938201399
PLM,EDSQ,temperature,1,6,0.9987367882549535,1.0,1,1,0.9987367882549535,1.0,0.2065432914738929,1.0
PLM,EDSQ,temperature,2,1,8.910317493431955e-12,5.691269988419781e-06,1258,0,5.658456139645967e-07,0.0,0.0,0.0030444391752498887
PLM,EDSQ,temperature,2,2,5.691269988419781e-06,2.0369029825543874e-05,422,0,7.549388285053403e-06,0.0,0.0,0.009021194735319423
PLM,EDSQ,temperature,2,3,2.0369029825543874e-05,0.9581366454781989,419,3,0.003728576199897034,0.007159904534606206,0.0024378968248468316,0.02083701273939661
PLM,EDSQ,temperature,2,4,0.9581366454781989,1.0,1,1,0.9581366454781989,1.0,0.2065432914738929,1.0
PLM,EDSQ,temperature,3,1,1.5431192127487051e-10,2.3173710989013157e-05,501,0,8.422745515451385e-06,0.0,0.0,0.007609515539131481
PLM,EDSQ,temperature,3,2,2.3173710989013157e-05,6.601998467443973e-05,530,0,4.167509524740463e-05,0.0,0.0,0.007196142076600999
PLM,EDSQ,temperature,3,3,6.601998467443973e-05,0.0001246248232235777,515,0,9.297087918556512e-05,0.0,0.0,0.007404186557130346
PLM,EDSQ,temperature,3,4,0.0001246248232235777,0.0002822648682085168,515,0,0.0001879358577641398,0.0,0.0,0.007404186557130346
PLM,EDSQ,temperature,3,5,0.0002822648682085168,0.9200500340114914,515,1,0.0023646300610098148,0.001941747572815534,0.00034283957881430134,0.01091608800139515
PLM,EDSQ,temperature,3,6,0.9200500340114914,1.0,1,1,0.9200500340114914,1.0,0.2065432914738929,1.0
PLM,EDSQ,temperature,4,1,2.7898667365334058e-12,2.0043232703210415e-06,439,0,6.158848715507705e-07,0.0,8.673617379884035e-19,0.008674885105644996
PLM,EDSQ,temperature,4,2,2.0043232703210415e-06,6.51342837257397e-06,444,0,3.916251724492593e-06,0.0,0.0,0.00857803294736353
PLM,EDSQ,temperature,4,3,6.51342837257397e-06,1.4257244354579893e-05,442,0,1.0188045190562728e-05,0.0,8.673617379884035e-19,0.00861651312932665
PLM,EDSQ,temperature,4,4,1.4257244354579893e-05,3.1944870032637404e-05,441,0,2.163735879219375e-05,0.0,0.0,0.008635882974973563
PLM,EDSQ,temperature,4,5,3.1944870032637404e-05,0.9999334809393879,441,33,0.07912317974436953,0.07482993197278912,0.05377621326975171,0.1032270885797156
PLM,EDSQ,temperature,4,6,0.9999334809393879,1.0,1,1,0.9999334809393879,1.0,0.2065432914738929,1.0
PLM,CPP,temperature,0,1,2.209039437988677e-11,0.00022691041871588318,388,0,0.00013352335826661324,0.0,0.0,0.00980396160081012
PLM,CPP,temperature,0,2,0.00022691041871588318,0.00039039336294437394,387,0,0.00030506502265737704,0.0,0.0,0.009829045833401561
PLM,CPP,temperature,0,3,0.00039039336294437394,0.0005893230942212846,387,0,0.0004834719849409683,0.0,0.0,0.009829045833401561
PLM,CPP,temperature,0,4,0.0005893230942212846,0.0008532751118879874,388,0,0.0007080509353996651,0.0,0.0,0.00980396160081012
PLM,CPP,temperature,0,5,0.0008532751118879874,0.0013767793618351893,387,0,0.0010777209406465926,0.0,0.0,0.009829045833401561
PLM,CPP,temperature,0,6,0.0013767793618351893,0.7942488041487166,387,5,0.015824322639281036,0.012919896640826873,0.00553081137037292,0.02988404723219139
PLM,CPP,temperature,0,7,0.7942488041487166,1.0,1,0,0.7942488041487166,0.0,0.0,0.7934567085261071
PLM,CPP,temperature,1,1,5.8186405457071734e-11,0.00040908907584561284,361,0,0.0002203273467632177,0.0,0.0,0.010529501021813301
PLM,CPP,temperature,1,2,0.00040908907584561284,0.0007145258164419665,360,1,0.0005639789357052148,0.002777777777777778,0.0004905017720812479,0.015564836594944405
PLM,CPP,temperature,1,3,0.0007145258164419665,0.0010601337903879226,361,0,0.000883628654932661,0.0,0.0,0.010529501021813301
PLM,CPP,temperature,1,4,0.0010601337903879226,0.0015272463246180634,360,0,0.00127686145294442,0.0,0.0,0.010558440816003448
PLM,CPP,temperature,1,5,0.0015272463246180634,0.002690197092542146,361,0,0.0019945281595383007,0.0,0.0,0.010529501021813301
PLM,CPP,temperature,1,6,0.002690197092542146,0.9192075910399791,360,33,0.06873495097803756,0.09166666666666666,0.06601597571891975,0.1259400842808164
PLM,CPP,temperature,1,7,0.9192075910399791,1.0,1,1,0.9192075910399791,1.0,0.2065432914738929,1.0
PLM,CPP,temperature,2,1,3.943283163344401e-11,7.912098573848666e-05,350,0,4.7827100667050916e-05,0.0,0.0,0.010856835374924824
PLM,CPP,temperature,2,2,7.912098573848666e-05,0.00014941998043582823,350,0,0.00011324730600888499,0.0,0.0,0.010856835374924824
PLM,CPP,temperature,2,3,0.00014941998043582823,0.0002503121594728396,350,0,0.00019597262017806197,0.0,0.0,0.010856835374924824
PLM,CPP,temperature,2,4,0.0002503121594728396,0.0004064995404462712,350,0,0.00032192538627836507,0.0,0.0,0.010856835374924824
PLM,CPP,temperature,2,5,0.0004064995404462712,0.0006974271824982418,350,0,0.0005320060085284467,0.0,0.0,0.010856835374924824
PLM,CPP,temperature,2,6,0.0006974271824982418,0.9746020032646084,349,9,0.033575172669881206,0.025787965616045846,0.013625132963523943,0.04827686498683112
PLM,CPP,temperature,2,7,0.9746020032646084,1.0,1,0,0.9746020032646084,0.0,0.0,0.7934567085261071
PLM,CPP,temperature,3,1,1.2373121591714436e-09,0.0005526464459149904,430,0,0.0003297186324924557,0.0,0.0,0.00885484471751902
PLM,CPP,temperature,3,2,0.0005526464459149904,0.0008881368166040854,429,0,0.0007320294954405065,0.0,0.0,0.008875302189068703
PLM,CPP,temperature,3,3,0.0008881368166040854,0.001232028840589046,429,0,0.001052887664711254,0.0,0.0,0.008875302189068703
PLM,CPP,temperature,3,4,0.001232028840589046,0.001674418522677523,430,0,0.0014392283767707848,0.0,0.0,0.00885484471751902
PLM,CPP,temperature,3,5,0.001674418522677523,0.0025749194586831316,429,0,0.002046577270892107,0.0,0.0,0.008875302189068703
PLM,CPP,temperature,3,6,0.0025749194586831316,0.9632467097653387,429,21,0.059408237404502746,0.04895104895104895,0.03223676697876336,0.07367172240857833
PLM,CPP,temperature,3,7,0.9632467097653387,1.0,1,1,0.9632467097653387,1.0,0.2065432914738929,1.0
PLM,CPP,temperature,4,1,4.888227033839279e-11,0.0007594058033262176,368,0,0.0004756736938681008,0.0,0.0,0.010331280846467956
PLM,CPP,temperature,4,2,0.0007594058033262176,0.0010716397248312392,368,0,0.0009138646224812979,0.0,0.0,0.010331280846467956
PLM,CPP,temperature,4,3,0.0010716397248312392,0.0013745642002136987,368,0,0.0012248517318511841,0.0,0.0,0.010331280846467956
PLM,CPP,temperature,4,4,0.0013745642002136987,0.0017628867477529238,368,0,0.0015542162957461892,0.0,0.0,0.010331280846467956
PLM,CPP,temperature,4,5,0.0017628867477529238,0.0025569351423492775,368,0,0.0021120034473285105,0.0,0.0,0.010331280846467956
PLM,CPP,temperature,4,6,0.0025569351423492775,0.8980901663254064,367,22,0.025595345001448052,0.05994550408719346,0.03991670767737067,0.08909147263465474
PLM,CPP,temperature,4,7,0.8980901663254064,1.0,1,1,0.8980901663254064,1.0,0.2065432914738929,1.0
PLM,GFPP,temperature,0,1,9.5532194179663e-06,0.0004797367711220584,581,0,0.0002871667271095599,0.0,0.0,0.006568616185989504
PLM,GFPP,temperature,0,2,0.0004797367711220584,0.0009562236217733336,581,0,0.0006914289025630043,0.0,0.0,0.006568616185989504
PLM,GFPP,temperature,0,3,0.0009562236217733336,0.0019598210720863027,581,0,0.00138504445456134,0.0,0.0,0.006568616185989504
PLM,GFPP,temperature,0,4,0.0019598210720863027,0.7653791699876552,581,16,0.023205462076770583,0.027538726333907058,0.017020799464489977,0.04426348674223676
PLM,GFPP,temperature,0,5,0.7653791699876552,1.0,1,1,0.7653791699876552,1.0,0.2065432914738929,1.0
PLM,GFPP,temperature,1,1,2.135454212420862e-10,0.0006171839638686266,541,0,0.00032868150851387244,0.0,4.336808689942018e-19,0.007050856615941219
PLM,GFPP,temperature,1,2,0.0006171839638686266,0.001155993151131214,541,0,0.0008760708495915079,0.0,4.336808689942018e-19,0.007050856615941219
PLM,GFPP,temperature,1,3,0.001155993151131214,0.0021348191190705213,541,0,0.0015672242875078297,0.0,4.336808689942018e-19,0.007050856615941219
PLM,GFPP,temperature,1,4,0.0021348191190705213,0.7462125928674161,540,5,0.01094761947884604,0.009259259259259259,0.00396124471441759,0.021490283818890638
PLM,GFPP,temperature,1,5,0.7462125928674161,1.0,1,1,0.7462125928674161,1.0,0.2065432914738929,1.0
PLM,GFPP,temperature,2,1,8.027488378219303e-13,1.7102928342138612e-05,525,6,7.0463312273073625e-06,0.011428571428571429,0.005247981033046545,0.024707302363721026
PLM,GFPP,temperature,2,2,1.7102928342138612e-05,5.6819268339066685e-05,525,0,3.405221665368617e-05,0.0,0.0,0.007264178914820618
PLM,GFPP,temperature,2,3,5.6819268339066685e-05,0.00017455139755510703,525,0,0.00010324757498135088,0.0,0.0,0.007264178914820618
PLM,GFPP,temperature,2,4,0.00017455139755510703,0.9186881035367336,524,7,0.015205686420778118,0.013358778625954198,0.006485652254306161,0.027315397151424656
PLM,GFPP,temperature,2,5,0.9186881035367336,1.0,1,0,0.9186881035367336,0.0,0.0,0.7934567085261071
PLM,GFPP,temperature,3,1,3.1463999680559144e-10,0.0007032547905696415,644,0,0.00040908252122150157,0.0,0.0,0.005929844579292222
PLM,GFPP,temperature,3,2,0.0007032547905696415,0.0014128168701718871,644,0,0.0010301151476725453,0.0,0.0,0.005929844579292222
PLM,GFPP,temperature,3,3,0.0014128168701718871,0.0025995808730998726,644,0,0.0019239193537634294,0.0,0.0,0.005929844579292222
PLM,GFPP,temperature,3,4,0.0025995808730998726,0.8834290583236202,644,15,0.02081275719896692,0.023291925465838508,0.014165015319182501,0.03807244519585697
PLM,GFPP,temperature,3,5,0.8834290583236202,1.0,1,1,0.8834290583236202,1.0,0.2065432914738929,1.0
PLM,GFPP,temperature,4,1,2.4941999751093005e-10,0.00046771170646467766,552,0,0.0002634836374389272,0.0,0.0,0.006911321498786704
PLM,GFPP,temperature,4,2,0.00046771170646467766,0.0009608666033632961,552,0,0.0007042458305744554,0.0,0.0,0.006911321498786704
PLM,GFPP,temperature,4,3,0.0009608666033632961,0.0020962031616787386,552,1,0.00141335986728466,0.0018115942028985507,0.0003198542424976405,0.010189614642163024
PLM,GFPP,temperature,4,4,0.0020962031616787386,0.7494966790882331,551,7,0.016943296876851227,0.012704174228675136,0.006167158804266914,0.02598904577736503
PLM,GFPP,temperature,4,5,0.7494966790882331,1.0,1,1,0.7494966790882331,1.0,0.2065432914738929,1.0
PLM,2xFPP,temperature,0,1,1.656305604609449e-10,9.236114477630472e-05,1162,0,3.325143343566462e-05,0.0,0.0,0.0032951303161595875
PLM,2xFPP,temperature,0,2,9.236114477630472e-05,0.5818641787367796,1162,6,0.003283790149682526,0.0051635111876075735,0.0023685355363144587,0.011219588270556045
PLM,2xFPP,temperature,0,3,0.5818641787367796,1.0,1,1,0.5818641787367796,1.0,0.2065432914738929,1.0
PLM,2xFPP,temperature,1,1,9.361640308794359e-11,3.705883642937995e-05,1079,0,9.799993877795128e-06,0.0,0.0,0.0035477026372093567
PLM,2xFPP,temperature,1,2,3.705883642937995e-05,0.6282038093215674,1084,7,0.0028867260864027093,0.006457564575645757,0.003131470465633836,0.013269446726722109
PLM,2xFPP,temperature,1,3,0.6282038093215674,1.0,1,1,0.6282038093215674,1.0,0.2065432914738929,1.0
PLM,2xFPP,temperature,2,1,6.678605787875253e-11,1.499978294620701e-05,1040,0,6.394085652011781e-06,0.0,0.0,0.003680251869632328
PLM,2xFPP,temperature,2,2,1.499978294620701e-05,0.023485710846661206,1059,0,0.0002516912314681106,0.0,0.0,0.003614461458791225
PLM,2xFPP,temperature,2,3,0.023485710846661206,1.0,1,1,0.023485710846661206,1.0,0.2065432914738929,1.0
PLM,2xFPP,temperature,3,1,9.216506844561665e-12,2.2495767844650225e-05,1288,0,7.552006742960619e-06,0.0,0.0,0.0029737391952697604
PLM,2xFPP,temperature,3,2,2.2495767844650225e-05,0.006633291047078461,1288,2,0.00017124476795922822,0.0015527950310559005,0.0004259268226735288,0.00564416721981589
PLM,2xFPP,temperature,3,3,0.006633291047078461,1.0,1,0,0.006633291047078461,0.0,0.0,0.7934567085261071
PLM,2xFPP,temperature,4,1,2.2585612278009168e-10,0.0001301446738725016,1104,0,4.9262310278937746e-05,0.0,0.0,0.003467643749792389
PLM,2xFPP,temperature,4,2,0.0001301446738725016,0.8303461895123557,1103,0,0.0007478551922420377,0.0,0.0,0.0034707766675918217
PLM,2xFPP,temperature,4,3,0.8303461895123557,1.0,1,1,0.8303461895123557,1.0,0.2065432914738929,1.0
PLM,2xGGPP,logit_platt,0,1,1.2783972799378178e-17,1.2246845811836591e-05,1161,0,2.9455562558172843e-06,0.0,0.0,0.0032979591388219653
PLM,2xGGPP,logit_platt,0,2,1.2246845811836591e-05,0.7958047676934695,1163,1,0.003336829785587684,0.0008598452278589854,0.00015179601973555092,0.004854539030368936
PLM,2xGGPP,logit_platt,0,3,0.7958047676934695,1.0,1,0,0.7958047676934695,0.0,0.0,0.7934567085261071
PLM,2xGGPP,logit_platt,1,1,1.674533533194974e-22,5.4492082007975314e-08,1082,0,1.0411999807189405e-08,0.0,0.0,0.0035379009240390125
PLM,2xGGPP,logit_platt,1,2,5.4492082007975314e-08,0.9922265083569615,1081,1,6.485744796984631e-05,0.0009250693802035153,0.00016331192792138531,0.005221437329481724
PLM,2xGGPP,logit_platt,1,3,0.9922265083569615,1.0,1,1,0.9922265083569615,1.0,0.2065432914738929,1.0
